customer_id,phone,country_code,country,state
CUST000000180188,658453480050.0,SG,Singapore,SG
CUST000000180189,918490040664.0,IN,India,TN
CUST000000180190,919138056398.0,IN,India,RJ
CUST000000180192,918029231940.0,IN,India,DL
CUST000000180200,916889704308.0,IN,India,GJ
CUST000000180201,918521353172.0,IN,India,WB
CUST000000180209,9716851775436.0,AE,United Arab Emirates,DU
CUST000000180211,,US,United States,CA
CUST000000180218,16578081652.0,CA,Canada,AB
CUST000000180220,916680471778.0,IN,India,KL
CUST000000180227,919134150842.0,IN,India,DL
CUST000000180232,918092996352.0,IN,India,RJ
CUST000000180234,917487936743.0,IN,India,TS
CUST000000180236,,IN,India,TN
CUST000000180238,919585954788.0,IN,India,WB
CUST000000180239,618279548918.0,AU,Australia,QLD
CUST000000180243,18068528209.0,CA,Canada,QC
CUST000000180247,917555327909.0,IN,India,MH
CUST000000180254,918014689305.0,IN,India,TS
CUST000000180258,917928436055.0,IN,India,DL
CUST000000180261,918139458720.0,IN,India,TN
CUST000000180262,919408829489.0,IN,India,KA
CUST000000180263,9717897727854.0,AE,United Arab Emirates,AUH
CUST000000180273,919039543761.0,IN,India,TN
CUST000000180274,919502386359.0,IN,India,WB
CUST000000180276,447295221984.0,GB,United Kingdom,NIR
CUST000000180278,919806619905.0,IN,India,TS
CUST000000180284,917761478300.0,IN,India,WB
CUST000000180288,19691017058.0,US,United States,MA
CUST000000180291,918604114077.0,IN,India,MH
CUST000000180292,9716353685358.0,AE,United Arab Emirates,SHJ
CUST000000180294,918624894324.0,IN,India,TS
CUST000000180298,919144378702.0,IN,India,KA
CUST000000180302,918687325163.0,IN,India,TN
CUST000000180303,918795324230.0,IN,India,DL
CUST000000180304,9717741216833.0,AE,United Arab Emirates,AUH
CUST000000180309,918397364011.0,IN,India,RJ
CUST000000180311,917181770451.0,IN,India,GJ
CUST000000180313,919798706962.0,IN,India,WB
CUST000000180314,448404060236.0,GB,United Kingdom,NIR
CUST000000180320,919926452209.0,IN,India,TS
CUST000000180326,9719419569665.0,AE,United Arab Emirates,DU
CUST000000180327,9716730489526.0,AE,United Arab Emirates,AUH
CUST000000180328,917169143545.0,IN,India,RJ
CUST000000180329,448812244325.0,GB,United Kingdom,ENG
CUST000000180333,917411342511.0,IN,India,WB
CUST000000180336,618745110989.0,AU,Australia,WA
CUST000000180337,448016100164.0,GB,United Kingdom,ENG
CUST000000180340,916918064677.0,IN,India,RJ
CUST000000180347,916663679212.0,IN,India,WB
CUST000000180348,18807800552.0,CA,Canada,ON
CUST000000180349,916228643314.0,IN,India,KA
CUST000000180350,919879760911.0,IN,India,UP
CUST000000180353,447265877118.0,GB,United Kingdom,SCT
CUST000000180356,919367662704.0,IN,India,GJ
CUST000000180357,917387233589.0,IN,India,TN
CUST000000180368,,IN,India,KA
CUST000000180369,918759965213.0,IN,India,TS
CUST000000180371,17455458635.0,US,United States,NJ
CUST000000180377,916202142748.0,IN,India,DL
CUST000000180379,918235278877.0,IN,India,DL
CUST000000180392,658297573921.0,SG,Singapore,SG
CUST000000180396,919852589206.0,IN,India,TS
CUST000000180402,616080289277.0,AU,Australia,QLD
CUST000000180403,17293039198.0,CA,Canada,BC
CUST000000180412,919907704226.0,IN,India,WB
CUST000000180415,919365118064.0,IN,India,MH
CUST000000180420,619846369157.0,AU,Australia,NSW
CUST000000180427,449896172645.0,GB,United Kingdom,SCT
CUST000000180430,917535938488.0,IN,India,KL
CUST000000180433,919408952682.0,IN,India,TN
CUST000000180435,16669411378.0,US,United States,TX
CUST000000180439,918996033356.0,IN,India,TN
CUST000000180441,448216038621.0,GB,United Kingdom,ENG
CUST000000180450,9718504172988.0,AE,United Arab Emirates,SHJ
CUST000000180451,446701119278.0,GB,United Kingdom,ENG
CUST000000180452,17052566029.0,CA,Canada,QC
CUST000000180459,918594949803.0,IN,India,WB
CUST000000180460,9716819599520.0,AE,United Arab Emirates,SHJ
CUST000000180463,916438622985.0,IN,India,KA
CUST000000180464,17905793997.0,CA,Canada,QC
CUST000000180467,918681648830.0,IN,India,WB
CUST000000180471,916217989366.0,IN,India,DL
CUST000000180475,9717823604763.0,AE,United Arab Emirates,AUH
CUST000000180478,916705130315.0,IN,India,TS
CUST000000180480,16380841481.0,US,United States,NJ
CUST000000180482,18542688641.0,US,United States,FL
CUST000000180486,916363861967.0,IN,India,UP
CUST000000180487,919269208981.0,IN,India,KA
CUST000000180488,19343863803.0,US,United States,TX
CUST000000180492,917858900013.0,IN,India,KL
CUST000000180498,919099630420.0,IN,India,WB
CUST000000180500,919938768086.0,IN,India,UP
CUST000000180501,617413393503.0,AU,Australia,QLD
CUST000000180504,618839438633.0,AU,Australia,WA
CUST000000180505,917728261636.0,IN,India,MH
CUST000000180506,19620396383.0,US,United States,FL
CUST000000180508,916122817301.0,IN,India,RJ
CUST000000180515,658909667517.0,SG,Singapore,SG
CUST000000180516,657315701467.0,SG,Singapore,SG
CUST000000180517,919224862172.0,IN,India,MH
CUST000000180522,917949531004.0,IN,India,WB
CUST000000180524,916505167421.0,IN,India,WB
CUST000000180525,19594759337.0,US,United States,WA
CUST000000180526,916834812125.0,IN,India,MH
CUST000000180527,919218496254.0,IN,India,TN
CUST000000180530,17052715157.0,US,United States,MA
CUST000000180536,,AU,Australia,VIC
CUST000000180537,917499525272.0,IN,India,KL
CUST000000180539,917057552839.0,IN,India,GJ
CUST000000180546,916513079293.0,IN,India,KA
CUST000000180550,918253607390.0,IN,India,MH
CUST000000180562,917080312919.0,IN,India,GJ
CUST000000180571,657631686590.0,SG,Singapore,SG
CUST000000180574,448077502221.0,GB,United Kingdom,SCT
CUST000000180577,918305487143.0,IN,India,GJ
CUST000000180579,918713764049.0,IN,India,KL
CUST000000180582,917687768177.0,IN,India,MH
CUST000000180584,9716436890759.0,AE,United Arab Emirates,DU
CUST000000180586,917674171604.0,IN,India,KL
CUST000000180588,919017818585.0,IN,India,TS
CUST000000180590,917031071320.0,IN,India,MH
CUST000000180591,916010437862.0,IN,India,RJ
CUST000000180593,9719226350996.0,AE,United Arab Emirates,SHJ
CUST000000180599,918746875487.0,IN,India,UP
CUST000000180601,919052920682.0,IN,India,DL
CUST000000180604,917887829462.0,IN,India,KL
CUST000000180609,18384936328.0,CA,Canada,AB
CUST000000180611,918631928173.0,IN,India,MH
CUST000000180612,,GB,United Kingdom,NIR
CUST000000180619,919390305978.0,IN,India,KA
CUST000000180620,,CA,Canada,ON
CUST000000180624,918896156277.0,IN,India,GJ
CUST000000180626,19774783851.0,CA,Canada,QC
CUST000000180627,917655503269.0,IN,India,KA
CUST000000180630,917752022389.0,IN,India,KL
CUST000000180631,919062884703.0,IN,India,DL
CUST000000180634,,GB,United Kingdom,NIR
CUST000000180636,917215271528.0,IN,India,RJ
CUST000000180641,916066009007.0,IN,India,KA
CUST000000180643,916696186760.0,IN,India,KA
CUST000000180644,,IN,India,DL
CUST000000180653,916709027482.0,IN,India,KL
CUST000000180654,916742695773.0,IN,India,UP
CUST000000180655,449164400478.0,GB,United Kingdom,ENG
CUST000000180657,659374809161.0,SG,Singapore,SG
CUST000000180663,18303802081.0,US,United States,FL
CUST000000180667,616542445399.0,AU,Australia,NSW
CUST000000180670,916866921644.0,IN,India,DL
CUST000000180677,17765235372.0,CA,Canada,ON
CUST000000180681,,SG,Singapore,SG
CUST000000180688,446702747661.0,GB,United Kingdom,NIR
CUST000000180691,17861930452.0,US,United States,IL
CUST000000180694,448933259048.0,GB,United Kingdom,ENG
CUST000000180702,918446091640.0,IN,India,GJ
CUST000000180703,916051855501.0,IN,India,KA
CUST000000180706,18095915876.0,US,United States,CA
CUST000000180709,,IN,India,KA
CUST000000180714,446063471926.0,GB,United Kingdom,NIR
CUST000000180721,449661562016.0,GB,United Kingdom,ENG
CUST000000180726,,SG,Singapore,SG
CUST000000180727,,IN,India,KA
CUST000000180730,616994112429.0,AU,Australia,NSW
CUST000000180731,919260266729.0,IN,India,RJ
CUST000000180733,617403285636.0,AU,Australia,NSW
CUST000000180737,616526459901.0,AU,Australia,NSW
CUST000000180738,918124996985.0,IN,India,TS
CUST000000180739,17599537543.0,US,United States,MA
CUST000000180741,919793587400.0,IN,India,GJ
CUST000000180743,918830837093.0,IN,India,RJ
CUST000000180746,9718183266453.0,AE,United Arab Emirates,AUH
CUST000000180748,17705332093.0,CA,Canada,ON
CUST000000180749,919999234261.0,IN,India,TN
CUST000000180754,918771807179.0,IN,India,GJ
CUST000000180760,919297875315.0,IN,India,KL
CUST000000180762,919815888555.0,IN,India,UP
CUST000000180763,,IN,India,RJ
CUST000000180764,18360225193.0,CA,Canada,BC
CUST000000180768,9716022088386.0,AE,United Arab Emirates,SHJ
CUST000000180770,919006058358.0,IN,India,UP
CUST000000180772,448096743712.0,GB,United Kingdom,ENG
CUST000000180773,658087119283.0,SG,Singapore,SG
CUST000000180774,446843039788.0,GB,United Kingdom,SCT
CUST000000180781,916524835690.0,IN,India,RJ
CUST000000180783,916134673184.0,IN,India,TS
CUST000000180784,,IN,India,KL
CUST000000180785,17250738275.0,CA,Canada,BC
CUST000000180786,918360994805.0,IN,India,KL
CUST000000180790,916755333655.0,IN,India,MH
CUST000000180792,19628440604.0,US,United States,NY
CUST000000180793,447678155704.0,GB,United Kingdom,SCT
CUST000000180795,916553109406.0,IN,India,KA
CUST000000180797,917367955935.0,IN,India,KA
CUST000000180798,9718955219572.0,AE,United Arab Emirates,AUH
CUST000000180801,9718530737876.0,AE,United Arab Emirates,SHJ
CUST000000180805,9718777616149.0,AE,United Arab Emirates,SHJ
CUST000000180808,18637137752.0,US,United States,WA
CUST000000180812,918524060914.0,IN,India,RJ
CUST000000180818,918786497779.0,IN,India,WB
CUST000000180819,916443356070.0,IN,India,TS
CUST000000180825,916246550610.0,IN,India,WB
CUST000000180829,,US,United States,NY
CUST000000180840,916204963271.0,IN,India,RJ
CUST000000180844,919632419466.0,IN,India,TS
CUST000000180846,917776939419.0,IN,India,MH
CUST000000180847,449940513700.0,GB,United Kingdom,NIR
CUST000000180852,918036462495.0,IN,India,KL
CUST000000180864,917958704738.0,IN,India,KL
CUST000000180865,16026459803.0,US,United States,NJ
CUST000000180869,916855208510.0,IN,India,KL
CUST000000180876,9718132943166.0,AE,United Arab Emirates,AUH
CUST000000180877,,IN,India,TN
CUST000000180882,916024233342.0,IN,India,KL
CUST000000180883,447477855390.0,GB,United Kingdom,NIR
CUST000000180891,918323926410.0,IN,India,KA
CUST000000180892,916307949482.0,IN,India,UP
CUST000000180893,449268262327.0,GB,United Kingdom,NIR
CUST000000180894,919364587322.0,IN,India,WB
CUST000000180897,18189520474.0,US,United States,FL
CUST000000180905,918361230494.0,IN,India,TS
CUST000000180906,9716891200083.0,AE,United Arab Emirates,DU
CUST000000180908,918358501817.0,IN,India,KA
CUST000000180909,446529133525.0,GB,United Kingdom,WLS
CUST000000180913,,IN,India,UP
CUST000000180914,657687701338.0,SG,Singapore,SG
CUST000000180915,919962361881.0,IN,India,GJ
CUST000000180916,16036425673.0,US,United States,NY
CUST000000180918,9718696073849.0,AE,United Arab Emirates,SHJ
CUST000000180925,918795203269.0,IN,India,KA
CUST000000180939,919437535876.0,IN,India,KL
CUST000000180941,657291754318.0,SG,Singapore,SG
CUST000000180942,917674656633.0,IN,India,KA
CUST000000180945,917911946238.0,IN,India,KA
CUST000000180947,17718946438.0,US,United States,MA
CUST000000180952,657090940292.0,SG,Singapore,SG
CUST000000180953,448289528108.0,GB,United Kingdom,WLS
CUST000000180955,919974021476.0,IN,India,GJ
CUST000000180956,449664879793.0,GB,United Kingdom,ENG
CUST000000180959,16552050006.0,CA,Canada,QC
CUST000000180962,919375103264.0,IN,India,TS
CUST000000180963,659812625456.0,SG,Singapore,SG
CUST000000180966,919639648513.0,IN,India,TS
CUST000000180975,616869533250.0,AU,Australia,WA
CUST000000180976,,US,United States,WA
CUST000000180979,9717963060529.0,AE,United Arab Emirates,DU
CUST000000180982,917581468100.0,IN,India,DL
CUST000000180990,916004274482.0,IN,India,UP
CUST000000180992,917672861233.0,IN,India,WB
CUST000000180995,918263654209.0,IN,India,RJ
CUST000000181000,917758889439.0,IN,India,KA
CUST000000181006,919743284281.0,IN,India,MH
CUST000000181009,916436711183.0,IN,India,DL
CUST000000181011,617052399468.0,AU,Australia,NSW
CUST000000181019,919387453318.0,IN,India,WB
CUST000000181023,916475391036.0,IN,India,GJ
CUST000000181030,917976686169.0,IN,India,RJ
CUST000000181031,448185041033.0,GB,United Kingdom,SCT
CUST000000181033,,GB,United Kingdom,SCT
CUST000000181035,919304780705.0,IN,India,MH
CUST000000181036,918026173780.0,IN,India,UP
CUST000000181042,656567972886.0,SG,Singapore,SG
CUST000000181047,18059526191.0,US,United States,NJ
CUST000000181048,619211435274.0,AU,Australia,NSW
CUST000000181053,919814110354.0,IN,India,TS
CUST000000181057,917445334490.0,IN,India,TN
CUST000000181070,917780221401.0,IN,India,MH
CUST000000181076,919535979510.0,IN,India,KA
CUST000000181077,916288319850.0,IN,India,GJ
CUST000000181078,19814827970.0,CA,Canada,AB
CUST000000181081,9719264032199.0,AE,United Arab Emirates,SHJ
CUST000000181087,,CA,Canada,ON
CUST000000181094,917329252833.0,IN,India,KL
CUST000000181098,19264165706.0,US,United States,FL
CUST000000181103,,IN,India,RJ
CUST000000181110,,IN,India,MH
CUST000000181113,919212667900.0,IN,India,GJ
CUST000000181114,918144158659.0,IN,India,TS
CUST000000181122,917636145255.0,IN,India,KL
CUST000000181125,,IN,India,KA
CUST000000181126,917655669093.0,IN,India,TS
CUST000000181127,919214918143.0,IN,India,GJ
CUST000000181132,918206615525.0,IN,India,GJ
CUST000000181135,616113239898.0,AU,Australia,NSW
CUST000000181137,916296139771.0,IN,India,RJ
CUST000000181138,448754772831.0,GB,United Kingdom,SCT
CUST000000181140,,US,United States,CA
CUST000000181151,916436659775.0,IN,India,GJ
CUST000000181158,917729375840.0,IN,India,RJ
CUST000000181161,657638308261.0,SG,Singapore,SG
CUST000000181162,916868830845.0,IN,India,RJ
CUST000000181163,447936000292.0,GB,United Kingdom,ENG
CUST000000181166,,IN,India,RJ
CUST000000181171,919848114701.0,IN,India,UP
CUST000000181174,917241223787.0,IN,India,RJ
CUST000000181183,916239971649.0,IN,India,UP
CUST000000181185,449728606188.0,GB,United Kingdom,NIR
CUST000000181186,,IN,India,UP
CUST000000181197,917327886909.0,IN,India,GJ
CUST000000181199,919849492477.0,IN,India,TN
CUST000000181206,917925991206.0,IN,India,UP
CUST000000181210,19105330595.0,US,United States,MA
CUST000000181211,919535787946.0,IN,India,TN
CUST000000181212,919723435307.0,IN,India,RJ
CUST000000181213,17978165947.0,US,United States,TX
CUST000000181218,9719277801936.0,AE,United Arab Emirates,SHJ
CUST000000181221,19438814470.0,US,United States,FL
CUST000000181222,447688437931.0,GB,United Kingdom,ENG
CUST000000181226,447027401988.0,GB,United Kingdom,ENG
CUST000000181249,,AU,Australia,WA
CUST000000181254,918991145652.0,IN,India,MH
CUST000000181257,16162859641.0,US,United States,WA
CUST000000181259,918411362339.0,IN,India,KA
CUST000000181263,917375245050.0,IN,India,KL
CUST000000181265,618033925114.0,AU,Australia,WA
CUST000000181269,448691591803.0,GB,United Kingdom,WLS
CUST000000181270,449433345246.0,GB,United Kingdom,SCT
CUST000000181273,18568542440.0,US,United States,IL
CUST000000181274,916938687459.0,IN,India,TN
CUST000000181276,,US,United States,TX
CUST000000181279,917539589085.0,IN,India,TS
CUST000000181280,16824382837.0,CA,Canada,AB
CUST000000181281,918165519609.0,IN,India,MH
CUST000000181284,917811697818.0,IN,India,WB
CUST000000181285,918613010468.0,IN,India,TS
CUST000000181288,918069546031.0,IN,India,KA
CUST000000181289,657544646119.0,SG,Singapore,SG
CUST000000181291,,IN,India,DL
CUST000000181295,918087906778.0,IN,India,GJ
CUST000000181296,916878255644.0,IN,India,DL
CUST000000181299,,IN,India,GJ
CUST000000181302,656219462885.0,SG,Singapore,SG
CUST000000181303,619754537503.0,AU,Australia,NSW
CUST000000181306,447052924827.0,GB,United Kingdom,WLS
CUST000000181315,918215581194.0,IN,India,MH
CUST000000181318,919660648975.0,IN,India,RJ
CUST000000181320,19835139446.0,US,United States,FL
CUST000000181323,917858881110.0,IN,India,RJ
CUST000000181325,918708008212.0,IN,India,TS
CUST000000181331,9716561317974.0,AE,United Arab Emirates,SHJ
CUST000000181335,919526583432.0,IN,India,KA
CUST000000181337,16234005585.0,CA,Canada,AB
CUST000000181339,918337267584.0,IN,India,DL
CUST000000181343,916402997474.0,IN,India,RJ
CUST000000181344,656661010001.0,SG,Singapore,SG
CUST000000181345,9718608602860.0,AE,United Arab Emirates,AUH
CUST000000181346,916267076541.0,IN,India,MH
CUST000000181348,918770921792.0,IN,India,UP
CUST000000181351,916320061354.0,IN,India,RJ
CUST000000181359,616098277033.0,AU,Australia,NSW
CUST000000181360,18333592449.0,US,United States,MA
CUST000000181361,9718971952503.0,AE,United Arab Emirates,SHJ
CUST000000181366,449454672592.0,GB,United Kingdom,ENG
CUST000000181368,917287196432.0,IN,India,MH
CUST000000181373,918502014063.0,IN,India,KA
CUST000000181375,917907816785.0,IN,India,KA
CUST000000181379,916468997290.0,IN,India,KA
CUST000000181381,9717637983535.0,AE,United Arab Emirates,AUH
CUST000000181382,,GB,United Kingdom,SCT
CUST000000181389,658129232815.0,SG,Singapore,SG
CUST000000181390,,AE,United Arab Emirates,AUH
CUST000000181396,917419058304.0,IN,India,KL
CUST000000181407,16261556898.0,US,United States,MA
CUST000000181410,916456386457.0,IN,India,RJ
CUST000000181413,,US,United States,NY
CUST000000181414,17138919912.0,US,United States,CA
CUST000000181415,17339796231.0,CA,Canada,ON
CUST000000181417,9716575938470.0,AE,United Arab Emirates,AUH
CUST000000181419,18547900631.0,US,United States,MA
CUST000000181438,19230932622.0,CA,Canada,BC
CUST000000181440,919742927640.0,IN,India,GJ
CUST000000181442,919855291870.0,IN,India,KA
CUST000000181445,919541944997.0,IN,India,DL
CUST000000181446,19850375910.0,US,United States,NJ
CUST000000181448,917612758890.0,IN,India,KA
CUST000000181454,919659579733.0,IN,India,KA
CUST000000181455,656268095222.0,SG,Singapore,SG
CUST000000181456,619467401849.0,AU,Australia,QLD
CUST000000181457,659726183971.0,SG,Singapore,SG
CUST000000181461,448954355038.0,GB,United Kingdom,WLS
CUST000000181463,916907233487.0,IN,India,GJ
CUST000000181468,917974743256.0,IN,India,UP
CUST000000181471,17179054864.0,CA,Canada,AB
CUST000000181475,19565244377.0,US,United States,CA
CUST000000181481,917207232444.0,IN,India,KL
CUST000000181483,917355047290.0,IN,India,GJ
CUST000000181485,918825512547.0,IN,India,TS
CUST000000181490,18038409004.0,CA,Canada,QC
CUST000000181492,446521356913.0,GB,United Kingdom,WLS
CUST000000181493,658643982010.0,SG,Singapore,SG
CUST000000181506,917106679311.0,IN,India,WB
CUST000000181507,919572998065.0,IN,India,DL
CUST000000181508,617921289891.0,AU,Australia,WA
CUST000000181527,919776525841.0,IN,India,TS
CUST000000181531,17397899082.0,US,United States,MA
CUST000000181532,619467067353.0,AU,Australia,VIC
CUST000000181541,917753698722.0,IN,India,DL
CUST000000181542,917902562605.0,IN,India,WB
CUST000000181545,919538288521.0,IN,India,KA
CUST000000181550,,IN,India,TS
CUST000000181560,657338478389.0,SG,Singapore,SG
CUST000000181561,917714108409.0,IN,India,RJ
CUST000000181562,17074983859.0,CA,Canada,ON
CUST000000181564,448075372071.0,GB,United Kingdom,ENG
CUST000000181566,918237898680.0,IN,India,TN
CUST000000181570,919315811326.0,IN,India,WB
CUST000000181576,916058206323.0,IN,India,GJ
CUST000000181577,,IN,India,MH
CUST000000181583,18845444379.0,US,United States,IL
CUST000000181585,917998079661.0,IN,India,DL
CUST000000181587,,IN,India,KA
CUST000000181590,449430032867.0,GB,United Kingdom,SCT
CUST000000181591,9718325692262.0,AE,United Arab Emirates,AUH
CUST000000181595,919456658565.0,IN,India,KL
CUST000000181598,917241688424.0,IN,India,KA
CUST000000181599,447704180042.0,GB,United Kingdom,ENG
CUST000000181601,17580108293.0,CA,Canada,QC
CUST000000181602,919887325998.0,IN,India,DL
CUST000000181605,918896873134.0,IN,India,KL
CUST000000181608,918635032451.0,IN,India,RJ
CUST000000181609,,AU,Australia,VIC
CUST000000181611,918861811601.0,IN,India,RJ
CUST000000181612,917976083316.0,IN,India,GJ
CUST000000181617,919562023494.0,IN,India,GJ
CUST000000181621,919439924653.0,IN,India,UP
CUST000000181626,19696152917.0,US,United States,CA
CUST000000181627,,IN,India,RJ
CUST000000181630,916989109565.0,IN,India,MH
CUST000000181635,918481594629.0,IN,India,TN
CUST000000181639,918683220531.0,IN,India,RJ
CUST000000181641,919224583064.0,IN,India,UP
CUST000000181647,918439331900.0,IN,India,WB
CUST000000181649,,SG,Singapore,SG
CUST000000181650,,IN,India,TN
CUST000000181653,919195659187.0,IN,India,KL
CUST000000181658,916660533625.0,IN,India,GJ
CUST000000181662,919548367112.0,IN,India,GJ
CUST000000181664,19057289561.0,US,United States,FL
CUST000000181665,9716148783125.0,AE,United Arab Emirates,SHJ
CUST000000181669,656165723271.0,SG,Singapore,SG
CUST000000181670,919769040544.0,IN,India,GJ
CUST000000181673,918359582692.0,IN,India,GJ
CUST000000181674,19216187486.0,CA,Canada,QC
CUST000000181678,9717282824163.0,AE,United Arab Emirates,AUH
CUST000000181681,919256384776.0,IN,India,DL
CUST000000181682,,CA,Canada,BC
CUST000000181686,17483437755.0,US,United States,CA
CUST000000181688,659474885135.0,SG,Singapore,SG
CUST000000181694,,IN,India,DL
CUST000000181696,18136245993.0,US,United States,NY
CUST000000181699,917574842981.0,IN,India,KL
CUST000000181702,916918214018.0,IN,India,GJ
CUST000000181705,448225921224.0,GB,United Kingdom,NIR
CUST000000181711,9718826394253.0,AE,United Arab Emirates,AUH
CUST000000181721,18563831414.0,CA,Canada,QC
CUST000000181724,,IN,India,MH
CUST000000181728,,IN,India,TS
CUST000000181731,656685427187.0,SG,Singapore,SG
CUST000000181743,918494430372.0,IN,India,TS
CUST000000181744,657591095917.0,SG,Singapore,SG
CUST000000181746,919777700031.0,IN,India,DL
CUST000000181749,657309131224.0,SG,Singapore,SG
CUST000000181755,918479499790.0,IN,India,WB
CUST000000181762,18594075313.0,US,United States,IL
CUST000000181764,917550357963.0,IN,India,UP
CUST000000181766,919904221768.0,IN,India,DL
CUST000000181767,447395418967.0,GB,United Kingdom,SCT
CUST000000181769,918246628538.0,IN,India,WB
CUST000000181781,,AE,United Arab Emirates,DU
CUST000000181795,916151248282.0,IN,India,MH
CUST000000181797,,SG,Singapore,SG
CUST000000181800,448859765327.0,GB,United Kingdom,SCT
CUST000000181807,,AU,Australia,WA
CUST000000181809,9719645766934.0,AE,United Arab Emirates,SHJ
CUST000000181816,919980571043.0,IN,India,UP
CUST000000181817,916746772692.0,IN,India,KA
CUST000000181819,618640214139.0,AU,Australia,NSW
CUST000000181824,9717951943537.0,AE,United Arab Emirates,DU
CUST000000181828,918981414408.0,IN,India,TS
CUST000000181830,659595907057.0,SG,Singapore,SG
CUST000000181832,917998420960.0,IN,India,RJ
CUST000000181836,918302809164.0,IN,India,WB
CUST000000181841,657800488095.0,SG,Singapore,SG
CUST000000181842,659334429934.0,SG,Singapore,SG
CUST000000181844,656229255832.0,SG,Singapore,SG
CUST000000181846,917670297119.0,IN,India,KA
CUST000000181861,449198696503.0,GB,United Kingdom,WLS
CUST000000181866,657469150924.0,SG,Singapore,SG
CUST000000181870,916385725079.0,IN,India,GJ
CUST000000181871,916314930552.0,IN,India,RJ
CUST000000181881,918963422798.0,IN,India,DL
CUST000000181884,917744563063.0,IN,India,WB
CUST000000181887,19796792730.0,US,United States,WA
CUST000000181893,919921619269.0,IN,India,WB
CUST000000181894,918691863368.0,IN,India,GJ
CUST000000181898,917130951320.0,IN,India,KA
CUST000000181900,917418008255.0,IN,India,TN
CUST000000181906,919093589592.0,IN,India,DL
CUST000000181911,916444201241.0,IN,India,DL
CUST000000181914,916876201591.0,IN,India,GJ
CUST000000181915,917457026441.0,IN,India,UP
CUST000000181916,16875005105.0,US,United States,MA
CUST000000181921,917693881796.0,IN,India,TS
CUST000000181922,916914011345.0,IN,India,KA
CUST000000181923,,IN,India,WB
CUST000000181924,918537174578.0,IN,India,RJ
CUST000000181925,619193300715.0,AU,Australia,NSW
CUST000000181926,918404086746.0,IN,India,DL
CUST000000181930,617249099786.0,AU,Australia,NSW
CUST000000181935,918374590080.0,IN,India,KL
CUST000000181936,918655958420.0,IN,India,RJ
CUST000000181937,916635639889.0,IN,India,UP
CUST000000181943,916752503629.0,IN,India,TS
CUST000000181944,,US,United States,WA
CUST000000181946,17837349409.0,CA,Canada,ON
CUST000000181948,918934141321.0,IN,India,KL
CUST000000181950,616085847236.0,AU,Australia,QLD
CUST000000181951,18055763292.0,CA,Canada,ON
CUST000000181953,448142126809.0,GB,United Kingdom,ENG
CUST000000181954,919133009030.0,IN,India,TN
CUST000000181957,918087847614.0,IN,India,KA
CUST000000181960,,SG,Singapore,SG
CUST000000181961,446982132930.0,GB,United Kingdom,SCT
CUST000000181963,9717398665909.0,AE,United Arab Emirates,SHJ
CUST000000181972,916595003086.0,IN,India,DL
CUST000000181975,916220926324.0,IN,India,MH
CUST000000181977,919869411013.0,IN,India,KL
CUST000000181981,16610259437.0,US,United States,TX
CUST000000181984,919483087178.0,IN,India,GJ
CUST000000181988,916955044984.0,IN,India,KA
CUST000000181990,,US,United States,FL
CUST000000181992,656594224980.0,SG,Singapore,SG
CUST000000181993,918055470762.0,IN,India,MH
CUST000000182005,919527558525.0,IN,India,KL
CUST000000182007,916741168875.0,IN,India,RJ
CUST000000182009,449487922966.0,GB,United Kingdom,NIR
CUST000000182010,918963214976.0,IN,India,TS
CUST000000182012,446004140089.0,GB,United Kingdom,SCT
CUST000000182016,658603793328.0,SG,Singapore,SG
CUST000000182017,917320917564.0,IN,India,UP
CUST000000182019,918719642729.0,IN,India,TS
CUST000000182023,447701044334.0,GB,United Kingdom,ENG
CUST000000182024,918743766599.0,IN,India,GJ
CUST000000182025,616737757057.0,AU,Australia,QLD
CUST000000182026,919654610700.0,IN,India,TN
CUST000000182029,9717471630272.0,AE,United Arab Emirates,AUH
CUST000000182039,,AU,Australia,WA
CUST000000182040,18164987794.0,CA,Canada,ON
CUST000000182043,916978384825.0,IN,India,MH
CUST000000182045,656199415311.0,SG,Singapore,SG
CUST000000182051,448447904318.0,GB,United Kingdom,WLS
CUST000000182052,16532734998.0,US,United States,IL
CUST000000182056,17049833757.0,CA,Canada,AB
CUST000000182057,919937631159.0,IN,India,MH
CUST000000182058,9719002325217.0,AE,United Arab Emirates,DU
CUST000000182062,616329248686.0,AU,Australia,VIC
CUST000000182063,919684735434.0,IN,India,DL
CUST000000182068,659074308807.0,SG,Singapore,SG
CUST000000182070,657986068177.0,SG,Singapore,SG
CUST000000182076,17793232100.0,US,United States,MA
CUST000000182091,657100424922.0,SG,Singapore,SG
CUST000000182093,9716932723022.0,AE,United Arab Emirates,SHJ
CUST000000182094,918778571538.0,IN,India,WB
CUST000000182103,658737978120.0,SG,Singapore,SG
CUST000000182105,916251376529.0,IN,India,DL
CUST000000182106,918273428234.0,IN,India,KL
CUST000000182107,919473824520.0,IN,India,WB
CUST000000182110,19200497892.0,CA,Canada,BC
CUST000000182113,919565088587.0,IN,India,TS
CUST000000182117,9717890232419.0,AE,United Arab Emirates,DU
CUST000000182120,916418807424.0,IN,India,TS
CUST000000182123,,IN,India,TS
CUST000000182124,657641129619.0,SG,Singapore,SG
CUST000000182125,917443926143.0,IN,India,DL
CUST000000182127,18721801952.0,US,United States,CA
CUST000000182129,616811806723.0,AU,Australia,VIC
CUST000000182130,916346721136.0,IN,India,WB
